pid,tid,searchSeq,resultRank,cnt,rank,text
34,2,0,0,72,9,T[].sort(): this
34,2,0,1,4,0,"function[].sortBy(object[], string, number): any[]"
34,2,0,1,4,1,"function[].sortBy(object[], string): any[]"
34,2,0,2,12,0,sort(function)
34,2,0,2,12,1,T[].sort(function): this
34,2,0,2,12,2,T[].push(T[]): number
34,2,0,3,6,0,ObjectConstructor.keys(object): string[]
34,2,0,3,6,1,T[].sort(function): this
34,2,0,3,6,2,sort(typeof compare)
34,2,0,4,7,0,T[].reverse(): T[]
34,2,0,4,7,1,"ObjectConstructor.fromEntries(Iterable<readonly [PropertyKey, T]>): object"
34,2,0,4,7,2,"ObjectConstructor.entries(object): [string, T][]"
34,2,0,4,7,3,ObjectConstructor.keys(object): string[]
34,2,0,4,7,4,T[].sort(): this
34,2,0,4,7,5,T[].forEach(function): void
34,2,0,5,94,0,sort(function)
34,2,0,5,94,1,T[].sort(function): this
34,2,0,5,94,2,"object[].sortBy(string, string)"
34,2,0,5,94,3,sortBy(string)
34,2,0,5,94,4,reverse(unknown)
34,2,0,5,94,5,sort(typeof compare)
34,2,0,5,94,6,dynamicSort(string): function
34,2,0,5,94,7,"dynamicSortMultiple(string, string): function"
34,2,0,5,94,8,ArrayConstructor.from(Iterable<T> | ArrayLike<T>): T[]
34,2,0,5,94,9,"sortBy(object[], string)"
34,2,0,6,3,0,T[].sort(function): this
34,2,0,7,1,0,T[].sort(function): this
34,2,0,8,6,0,T[].sort(function): this
34,2,0,8,6,1,sort(function)
34,2,0,9,13,0,sort(function)
34,2,0,9,13,1,T[].sort(function): this
34,2,0,9,13,2,dynamicSort(string): function
34,1,0,0,60,0,JSON.parse(string)
34,1,0,0,60,1,JSON.stringify(unknown): string
34,1,0,0,60,2,T[].slice(): T[]
34,1,0,0,60,3,slice()
34,1,0,0,60,4,slice(number)
34,1,0,0,60,5,JSON.stringify(function): string
34,1,0,0,60,6,map(function)
34,1,0,0,60,7,T[].push(T[]): number
34,1,0,0,60,8,ArrayConstructor.Array(T[]): T[]
34,1,0,0,60,9,clone(function[]): void
34,1,0,1,11,0,JSON.stringify(function): string
34,1,0,1,11,1,JSON.parse(string)
34,1,0,1,11,2,T[].slice(number): T[]
34,1,0,1,11,3,T[].map(function): U[]
34,1,0,1,11,4,"extend(boolean, undefined[], function)"
34,1,0,1,11,5,slice(number)
34,1,0,1,11,6,T[].slice(): T[]
34,1,0,1,11,7,T[].concat(ConcatArray<T>[]): T[]
34,1,0,1,11,8,ArrayConstructor.from(Iterable<T> | ArrayLike<T>): T[]
34,1,0,1,11,9,T[].push(T[]): number
34,1,0,2,5,0,T[].concat(function): T[]
34,1,0,2,5,1,undefined[].add(string)
34,1,0,2,5,2,add(string)
34,1,0,2,5,3,T[].slice(): T[]
34,1,0,2,5,4,T[].push(T[]): number
34,1,0,3,9,0,T[].map(function): U[]
34,1,0,3,9,1,T[].forEach(function): void
34,1,0,3,9,2,map(function)
34,1,0,3,9,3,forEach(function)
34,1,0,3,9,4,slice()
34,1,0,3,9,5,JSON.parse(string)
34,1,0,3,9,6,JSON.stringify(unknown): string
34,1,0,4,1,0,"T[].splice(number, number, T[]): T[]"
34,1,0,5,19,0,map(function)
34,1,0,5,19,1,"getGenericItems(unknown, unknown)"
34,1,0,5,19,2,T[].forEach(function): void
34,1,0,5,19,3,cloneDeep(unknown)
34,1,0,5,19,4,JSON.parse(string)
34,1,0,5,19,5,JSON.stringify(unknown): string
34,1,0,5,19,6,slice()
34,1,0,5,19,7,T[].map(function): U[]
34,1,0,5,19,8,"deepArrayCopy(unknown, unknown)"
34,1,0,5,19,9,typeof globalThis.deepArrayCopy(unknown)
34,1,0,6,4,0,bestCopyEver(object)
34,1,0,6,4,1,iterationCopy(object): object
34,1,0,6,4,2,JSON.stringify(unknown): string
34,1,0,6,4,3,JSON.parse(string)
34,1,0,7,1,0,T[].map(function): U[]
34,1,0,8,39,0,JSON.stringify(unknown): string
34,1,0,8,39,1,JSON.parse(string)
34,1,0,8,39,2,map(function)
34,1,0,8,39,3,structuredClone(unknown)
34,1,0,8,39,4,slice(number)
34,1,0,8,39,5,"map(unknown, function)"
34,1,0,8,39,6,evalJSON(unknown)
34,1,0,8,39,7,toJSON(unknown)
34,1,0,8,39,8,JSON.stringify(object): string
34,1,0,8,39,9,cloneDeep(function)
34,1,0,9,2,0,JSON.stringify(number[][]): string
34,1,0,9,2,1,JSON.parse(string)
34,6,0,0,4,0,"post(string, function)"
34,6,0,0,4,1,"join(unknown, string)"
34,6,0,0,4,2,static(unknown)
34,6,0,0,4,3,use(unknown)
34,6,0,1,2,0,"get(string, function)"
34,6,0,3,8,0,route(string)
34,6,0,3,8,1,get(function)
34,6,0,3,8,2,Router()
34,6,0,3,8,3,"use(string, unknown)"
34,6,0,4,25,0,"get(string, function)"
34,6,0,4,25,1,T[].forEach(function): void
34,6,0,4,25,2,use(unknown)
34,6,0,4,25,3,()
34,6,0,4,25,4,"join(unknown, string)"
34,6,0,4,25,5,function.()
34,6,0,4,25,6,express()
34,6,0,4,25,7,"use(string, unknown)"
34,6,0,4,25,8,"get(number, regex)"
34,6,0,4,25,9,"parseInt(string, number): number"
34,6,0,5,1,0,create(object)
34,6,0,6,1,0,"get(string, function, unknown)"
34,6,0,7,10,0,listen(number)
34,6,0,7,10,1,"put(string, function)"
34,6,0,7,10,2,"get(string, function)"
34,6,0,7,10,3,()
34,6,0,7,10,4,methodOverride(string)
34,6,0,7,10,5,use(unknown)
34,6,0,7,10,6,send(string)
34,6,0,8,7,0,listen(number)
34,6,0,8,7,1,"use(string, unknown)"
34,6,0,8,7,2,express()
34,6,0,8,7,3,"get(string, unknown)"
34,6,0,8,7,4,Router()
34,6,1,0,38,0,static(string)
34,6,1,0,38,1,use(unknown)
34,6,1,0,38,2,express()
34,6,1,0,38,3,listen(number)
34,6,1,0,38,4,static(unknown)
34,6,1,0,38,5,"join(unknown, string)"
34,6,1,0,38,6,"use(string, unknown)"
34,6,1,0,38,7,"get(string, function)"
34,6,1,0,38,8,configure(function)
34,6,1,0,38,9,"listen(number, function)"
34,6,1,2,7,0,"join(unknown, string)"
34,6,1,2,7,1,"listen(number, function)"
34,6,1,2,7,2,"get(string, function)"
34,6,1,2,7,3,express()
34,6,1,2,7,4,static(unknown)
34,6,1,2,7,5,use(unknown)
34,6,1,3,83,0,static(string)
34,6,1,3,83,1,use(unknown)
34,6,1,3,83,2,"use(string, unknown)"
34,6,1,3,83,3,static(unknown)
34,6,1,3,83,4,"join(unknown, string)"
34,6,1,3,83,5,express()
34,6,1,3,83,6,"resolve(unknown, string)"
34,6,1,3,83,7,cwd()
34,6,1,3,83,8,"get(string, function)"
34,6,1,3,83,9,"link(string, string)"
34,6,1,4,4,0,static(string)
34,6,1,4,4,1,use(unknown)
34,6,1,7,69,0,listen(number)
34,6,1,7,69,1,createServer(function)
34,6,1,7,69,2,use(unknown)
34,6,1,7,69,3,static(string)
34,6,1,7,69,4,express()
34,6,1,7,69,5,static(unknown)
34,6,1,7,69,6,"on(string, function)"
34,6,1,7,69,7,connect()
34,6,1,7,69,8,"use(string, unknown)"
34,6,1,7,69,9,"listen(number, function)"
35,2,0,0,72,0,T[].sort(function): this
35,2,0,0,72,1,sort(function)
35,2,0,0,72,2,"sortBy(unknown, string)"
35,2,0,0,72,3,"function.sort_by(string, boolean, typeof parseInt): function"
35,2,0,0,72,4,"function.sort_by(string, boolean, function): function"
35,2,0,0,72,5,sort(typeof mycomparator)
35,2,0,0,72,6,function[].(): function[]
35,2,0,0,72,7,"sortBy(any[], object): any[]"
35,2,0,0,72,8,reverse()
35,2,0,0,72,9,T[].sort(): this
35,2,0,1,4,0,"function[].sortBy(object[], string, number): any[]"
35,2,0,1,4,1,"function[].sortBy(object[], string): any[]"
35,2,0,2,12,0,sort(function)
35,2,0,2,12,1,T[].sort(function): this
35,2,0,2,12,2,T[].push(T[]): number
35,2,0,3,6,0,ObjectConstructor.keys(object): string[]
35,2,0,3,6,1,T[].sort(function): this
35,2,0,3,6,2,sort(typeof compare)
35,2,0,4,7,0,T[].reverse(): T[]
35,2,0,4,7,1,"ObjectConstructor.fromEntries(Iterable<readonly [PropertyKey, T]>): object"
35,2,0,4,7,2,"ObjectConstructor.entries(object): [string, T][]"
35,2,0,4,7,3,ObjectConstructor.keys(object): string[]
35,2,0,4,7,4,T[].sort(): this
35,2,0,4,7,5,T[].forEach(function): void
35,2,0,5,94,0,sort(function)
35,2,0,5,94,1,T[].sort(function): this
35,2,0,5,94,2,"object[].sortBy(string, string)"
35,2,0,5,94,3,sortBy(string)
35,2,0,5,94,4,reverse(unknown)
35,2,0,5,94,5,sort(typeof compare)
35,2,0,5,94,6,dynamicSort(string): function
35,2,0,5,94,7,"dynamicSortMultiple(string, string): function"
35,2,0,5,94,8,ArrayConstructor.from(Iterable<T> | ArrayLike<T>): T[]
35,2,0,5,94,9,"sortBy(object[], string)"
35,2,0,6,3,0,T[].sort(function): this
35,2,0,7,1,0,T[].sort(function): this
35,2,0,8,6,0,T[].sort(function): this
35,2,0,8,6,1,sort(function)
35,4,0,0,94,0,Number.toFixed(number): string
35,4,0,0,94,1,Intl.NumberFormat.format(number | bigint): string
35,4,0,0,94,2,"String.replace(object, string): string"
35,4,0,0,94,3,Number.toLocaleString(): string
35,4,0,0,94,4,"Number.toLocaleString(Intl.LocalesArgument, Intl.NumberFormatOptions): string"
35,4,0,0,94,5,"number.formatMoney(number, string, string)"
35,4,0,0,94,6,number.format(number)
35,4,0,0,94,7,NumberConstructor.Number(unknown): number
35,4,0,0,94,8,toFixed(number)
35,4,0,0,94,9,StringConstructor.String(unknown): string
35,4,0,1,2,0,formatMoney(number)
35,4,0,2,1,0,"Number.toLocaleString(Intl.LocalesArgument, Intl.NumberFormatOptions): string"
35,4,0,3,28,0,formatTime(string)
35,4,0,3,28,1,Intl.NumberFormat.format(number | bigint): string
35,4,0,3,28,2,Document.getElementById(string): HTMLElement
35,4,0,3,28,3,"moment(string, string)"
35,4,0,3,28,4,format(string)
35,4,0,3,28,5,T[].forEach(function): void
35,4,0,4,7,0,"Number.toLocaleString(Intl.LocalesArgument, Intl.NumberFormatOptions): string"
35,4,0,4,7,1,unshift(unknown)
35,4,0,4,7,2,"substr(unknown, number)"
35,4,0,4,7,3,formatMoney(unknown)
35,4,0,5,4,0,"replace(regex, string)"
35,4,0,5,4,1,setInputValue(unknown)
35,4,0,6,2,0,formatMoney(number)
35,4,0,7,18,0,Intl.NumberFormat.format(number | bigint): string
35,4,0,7,18,1,"String.replace(string | RegExp, string): string"
35,4,0,7,18,2,toFixed(number)
35,4,0,7,18,3,"String.replace(object, string): string"
35,4,0,7,18,4,Math.abs(number): number
35,4,0,7,18,5,Math.trunc(number): number
35,4,0,7,18,6,Number.toFixed(): string
35,4,0,7,18,7,Number.toFixed(number): string
35,4,0,7,18,8,"number.replace(regex, string)"
35,4,0,7,18,9,"replace(regex, string)"
35,4,0,8,10,0,"format(string, string, number): string"
35,4,0,8,10,1,Intl.NumberFormat.format(number | bigint): string
35,4,0,8,10,2,"String.replace(string | RegExp, string): string"
35,4,0,8,10,3,String.trim(): string
35,6,0,1,7,0,static(string)
35,6,0,1,7,1,"use(string, unknown)"
35,6,0,1,7,2,"join(unknown, string)"
35,6,0,1,7,3,static(unknown)
35,6,0,1,7,4,use(unknown)
35,6,0,2,9,0,static(unknown)
35,6,0,2,9,1,"use(string, unknown)"
35,6,0,2,9,2,"use(string, function)"
35,6,0,2,9,3,express()
35,6,0,2,9,4,"join(unknown, string)"
35,6,0,2,9,5,"get(string, function)"
35,6,0,2,9,6,listen(number)
35,6,0,4,2,0,static(string)
35,6,0,4,2,1,use(unknown)
35,6,0,5,8,0,"T[].reduce(function, U): U"
35,6,0,5,8,1,"get(string, function)"
35,6,0,5,8,2,use(function)
35,6,0,5,8,3,use(unknown)
35,6,0,5,8,4,static(unknown)
35,6,0,5,8,5,"join(unknown, string)"
35,6,0,6,4,0,"join(unknown, string)"
35,6,0,6,4,1,static(unknown)
35,6,0,6,4,2,"use(string, unknown)"
35,6,0,6,4,3,"get(string, unknown)"
35,6,0,7,9,0,"use(string, unknown)"
35,6,0,7,9,1,"use(string, function)"
35,6,0,7,9,2,use(unknown)
35,6,0,7,9,3,"join(unknown, string, string, string)"
35,6,0,7,9,4,static(unknown)
35,6,0,8,4,0,static(string)
35,6,0,8,4,1,use(unknown)
35,6,0,9,3,0,"join(unknown, string)"
35,6,0,9,3,1,static(unknown)
35,6,0,9,3,2,use(unknown)
36,3,0,0,29,0,T[].filter(function): T[]
36,3,0,0,29,1,"search(string, object[])"
36,3,0,0,29,2,T[].find(function): T
36,3,0,0,29,3,find(function)
36,3,0,0,29,4,indexOf(unknown)
36,3,0,0,29,5,"fill(string, unknown, number)"
36,3,0,0,29,6,findIndex(function)
36,3,0,0,29,7,function.search(string): object
36,3,0,0,29,8,forEach(function)
36,3,0,0,29,9,map(function)
36,3,0,1,17,0,T[].indexOf(T): number
36,3,0,1,17,1,T[].includes(T): boolean
36,3,0,1,17,2,"inArray(string, string[])"
36,3,0,1,17,3,includes(string)
36,3,0,1,17,4,"inArray(string, unknown)"
36,3,0,1,17,5,T[].some(function): boolean
36,3,0,1,17,6,T[].find(function): T
36,3,0,2,8,0,T[].some(function): boolean
36,3,0,2,8,1,T[].filter(function): T[]
36,3,0,2,8,2,T[].findIndex(function): number
36,3,0,2,8,3,T[].find(function): T
36,3,0,2,8,4,find(function)
36,3,0,2,8,5,T[].forEach(function): void
36,3,0,3,28,0,T[].find(function): T
36,3,0,3,28,1,T[].filter(function): T[]
36,3,0,3,28,2,find(function)
36,3,0,3,28,3,"filterValue(object[], string, number)"
36,3,0,3,28,4,"filteredArray(object[], string, number): any[]"
36,3,0,3,28,5,"findWhere(unknown, object)"
36,3,0,3,28,6,T[].findIndex(function): number
36,3,0,3,28,7,some(function)
36,3,0,3,28,8,"select(unknown, function)"
36,3,0,3,28,9,"reduce(function, null)"
36,3,0,4,46,0,"T[].reduce(function, U): U"
36,3,0,4,46,1,filter(function)
36,3,0,4,46,2,"grep(unknown, function)"
36,3,0,4,46,3,T[].find(function): T
36,3,0,4,46,4,function.(): function
36,3,0,4,46,5,T[].map(function): U[]
36,3,0,4,46,6,ArrayConstructor.Array(number): any[]
36,3,0,4,46,7,map(function[])
36,3,0,4,46,8,"each(unknown, function)"
36,3,0,4,46,9,map(function)
36,3,0,5,4,0,T[].filter(function): T[]
36,3,0,5,4,1,filter(function)
36,3,0,6,90,0,T[].includes(T): boolean
36,3,0,6,90,1,T[].indexOf(T): number
36,3,0,6,90,2,T[].find(function): T
36,3,0,6,90,3,T[].some(function): boolean
36,3,0,6,90,4,"ObjectConstructor.defineProperty(T, PropertyKey, PropertyDescriptor & ThisType<any>): T"
36,3,0,6,90,5,T[].findIndex(function): number
36,3,0,6,90,6,number[].contains(number)
36,3,0,6,90,7,number[].contains(string)
36,3,0,6,90,8,indexOf(string)
36,3,0,6,90,9,indexOf(number)
36,3,0,7,17,0,T[].findIndex(function): number
36,3,0,7,17,1,T[].filter(function): T[]
36,3,0,7,17,2,T[].map(function): U[]
36,3,0,7,17,3,T[].forEach(function): void
36,3,0,7,17,4,map(function)
36,3,0,7,17,5,"T[].splice(number, number, T[]): T[]"
36,3,0,7,17,6,T[].find(function): T
36,3,0,7,17,7,findIndex(function)
36,3,0,7,17,8,forEach(function)
36,3,0,7,17,9,T[].pop(): T
36,3,0,8,4,0,T[].filter(function): T[]
36,3,0,8,4,1,filter(function)
36,3,0,9,10,0,includes(unknown)
36,3,0,9,10,1,"inArray(number, string[])"
36,3,0,9,10,2,"has(unknown, boolean)"
36,3,0,9,10,3,has(object)
36,3,0,9,10,4,"has(object, number)"
36,3,0,9,10,5,has(string)
36,3,0,9,10,6,has(number)
36,3,0,9,10,7,"ObjectConstructor.defineProperty(T, PropertyKey, PropertyDescriptor & ThisType<any>): T"
36,3,0,9,10,8,indexOf(unknown)
36,3,0,9,10,9,"customSlowerSearch(unknown, unknown)"
36,5,0,0,52,0,subtract(object)
36,5,0,0,52,1,moment(string)
36,5,0,0,52,2,String.split(string | RegExp): string[]
36,5,0,0,52,3,subtract(unknown)
36,5,0,0,52,4,moment(number)
36,5,0,0,52,5,format(string)
36,5,0,0,52,6,toString()
36,5,0,0,52,7,subtract(ObjectConstructor)
36,5,0,0,52,8,"subtract(StringConstructor, StringConstructor)"
36,5,0,0,52,9,"subtract(NumberConstructor, StringConstructor)"
36,5,0,1,10,0,"subtract(unknown, string)"
36,5,0,1,10,1,input(string)
36,5,0,1,10,2,moment()
36,5,0,1,10,3,subtract(unknown)
36,5,0,1,10,4,format(string)
36,5,0,2,9,0,utc(number)
36,5,0,2,9,1,format(string)
36,5,0,2,9,2,"subtract(number, string)"
36,5,0,2,9,3,diff(unknown)
36,5,0,2,9,4,duration(unknown)
36,5,0,2,9,5,"add(number, string)"
36,5,0,2,9,6,isBefore(unknown)
36,5,0,2,9,7,"utc(unknown, string)"
36,5,0,3,20,0,moment(unknown)
36,5,0,3,20,1,"add(number, string)"
36,5,0,3,20,2,"subtract(StringConstructor, NumberConstructor)"
36,5,0,3,20,3,moment()
36,5,0,3,20,4,"subtract(NumberConstructor, StringConstructor)"
36,5,0,3,20,5,"subtract(StringConstructor, StringConstructor)"
36,5,0,3,20,6,subtract(unknown)
36,5,0,3,20,7,subtract(ObjectConstructor)
36,5,0,3,20,8,String.split(string | RegExp): string[]
36,5,0,3,20,9,subtract(object)
36,5,0,4,6,0,subtract(unknown)
36,5,0,4,6,1,format()
36,5,0,4,6,2,duration(object)
36,5,0,4,6,3,"moment(string, string)"
36,5,0,4,6,4,"subtract(number, string)"
36,5,0,6,20,0,format(string)
36,5,0,6,20,1,"moment(string, string)"
36,5,0,6,20,2,moment(unknown)
36,5,0,6,20,3,subtract(unknown)
36,5,0,6,20,4,"diff(unknown, string)"
36,5,0,6,20,5,"add(unknown, string)"
36,5,0,6,20,6,"moment(any[], string)"
36,5,0,6,20,7,diff(unknown)
36,5,0,7,8,0,diff(unknown)
36,5,0,7,8,1,valueOf()
36,5,0,7,8,2,"moment(string, string)"
36,5,0,7,8,3,"moment(unknown, string)"
36,5,0,8,4,0,Date.getTime(): number
36,5,0,9,18,0,"subtract(number, string, unknown)"
36,5,0,9,18,1,"subtract(unknown, string)"
36,5,0,9,18,2,moment()
36,5,0,9,18,3,"subtract(number, string)"
36,5,0,9,18,4,function.date2timestamp(string): number | boolean
36,5,0,9,18,5,"Document.write(string[], string, number | boolean): void"
36,5,0,9,18,6,"moment(unknown, string)"
36,5,0,9,18,7,diff(unknown)
36,5,0,9,18,8,subtract(unknown)
36,5,0,9,18,9,moment(unknown)
37,2,0,0,72,0,T[].sort(function): this
37,2,0,0,72,1,sort(function)
37,2,0,0,72,2,"sortBy(unknown, string)"
37,2,0,0,72,3,"function.sort_by(string, boolean, typeof parseInt): function"
37,2,0,0,72,4,"function.sort_by(string, boolean, function): function"
37,2,0,0,72,5,sort(typeof mycomparator)
37,2,0,0,72,6,function[].(): function[]
37,2,0,0,72,7,"sortBy(any[], object): any[]"
37,2,0,0,72,8,reverse()
37,2,0,0,72,9,T[].sort(): this
37,2,0,1,4,0,"function[].sortBy(object[], string, number): any[]"
37,2,0,1,4,1,"function[].sortBy(object[], string): any[]"
37,2,0,2,12,0,sort(function)
37,2,0,2,12,1,T[].sort(function): this
37,2,0,2,12,2,T[].push(T[]): number
37,2,0,3,6,0,ObjectConstructor.keys(object): string[]
37,2,0,3,6,1,T[].sort(function): this
37,2,0,3,6,2,sort(typeof compare)
37,2,0,4,7,0,T[].reverse(): T[]
37,2,0,4,7,1,"ObjectConstructor.fromEntries(Iterable<readonly [PropertyKey, T]>): object"
37,2,0,4,7,2,"ObjectConstructor.entries(object): [string, T][]"
37,2,0,4,7,3,ObjectConstructor.keys(object): string[]
37,2,0,4,7,4,T[].sort(): this
37,2,0,4,7,5,T[].forEach(function): void
37,2,0,5,94,0,sort(function)
37,2,0,5,94,1,T[].sort(function): this
37,2,0,5,94,2,"object[].sortBy(string, string)"
37,2,0,5,94,3,sortBy(string)
37,2,0,5,94,4,reverse(unknown)
37,2,0,5,94,5,sort(typeof compare)
37,2,0,5,94,6,dynamicSort(string): function
37,2,0,5,94,7,"dynamicSortMultiple(string, string): function"
37,2,0,5,94,8,ArrayConstructor.from(Iterable<T> | ArrayLike<T>): T[]
37,2,0,5,94,9,"sortBy(object[], string)"
37,2,0,6,3,0,T[].sort(function): this
37,2,0,7,1,0,T[].sort(function): this
37,2,0,8,6,0,T[].sort(function): this
37,2,0,8,6,1,sort(function)
37,2,0,9,13,0,sort(function)
37,2,0,9,13,1,T[].sort(function): this
37,2,0,9,13,2,dynamicSort(string): function
37,4,0,0,94,0,Number.toFixed(number): string
37,4,0,0,94,1,Intl.NumberFormat.format(number | bigint): string
37,4,0,0,94,2,"String.replace(object, string): string"
37,4,0,0,94,3,Number.toLocaleString(): string
37,4,0,0,94,4,"Number.toLocaleString(Intl.LocalesArgument, Intl.NumberFormatOptions): string"
37,4,0,0,94,5,"number.formatMoney(number, string, string)"
37,4,0,0,94,6,number.format(number)
37,4,0,0,94,7,NumberConstructor.Number(unknown): number
37,4,0,0,94,8,toFixed(number)
37,4,0,0,94,9,StringConstructor.String(unknown): string
37,4,0,1,2,0,formatMoney(number)
37,4,0,2,1,0,"Number.toLocaleString(Intl.LocalesArgument, Intl.NumberFormatOptions): string"
37,4,0,3,28,0,formatTime(string)
37,4,0,3,28,1,Intl.NumberFormat.format(number | bigint): string
37,4,0,3,28,2,Document.getElementById(string): HTMLElement
37,4,0,3,28,3,"moment(string, string)"
37,4,0,3,28,4,format(string)
37,4,0,3,28,5,T[].forEach(function): void
37,4,0,4,7,0,"Number.toLocaleString(Intl.LocalesArgument, Intl.NumberFormatOptions): string"
37,4,0,4,7,1,unshift(unknown)
37,4,0,4,7,2,"substr(unknown, number)"
37,4,0,4,7,3,formatMoney(unknown)
37,4,0,5,4,0,"replace(regex, string)"
37,4,0,5,4,1,setInputValue(unknown)
37,4,0,6,2,0,formatMoney(number)
37,4,0,7,18,0,Intl.NumberFormat.format(number | bigint): string
37,4,0,7,18,1,"String.replace(string | RegExp, string): string"
37,4,0,7,18,2,toFixed(number)
37,4,0,7,18,3,"String.replace(object, string): string"
37,4,0,7,18,4,Math.abs(number): number
37,4,0,7,18,5,Math.trunc(number): number
37,4,0,7,18,6,Number.toFixed(): string
37,4,0,7,18,7,Number.toFixed(number): string
37,4,0,7,18,8,"number.replace(regex, string)"
37,4,0,7,18,9,"replace(regex, string)"
37,4,0,8,10,0,"format(string, string, number): string"
37,4,0,8,10,1,Intl.NumberFormat.format(number | bigint): string
37,4,0,8,10,2,"String.replace(string | RegExp, string): string"
37,4,0,8,10,3,String.trim(): string
37,6,0,0,2,0,"get(string, function)"
37,6,0,1,27,0,express()
37,6,0,1,27,1,Router()
37,6,0,1,27,2,"post(string, unknown)"
37,6,0,1,27,3,"get(string, unknown)"
37,6,0,1,27,4,js()
37,6,0,1,27,5,(unknown)
37,6,0,1,27,6,"use(string, unknown)"
37,6,0,1,27,7,"get(string, function)"
37,6,0,1,27,8,"post(unknown, unknown)"
37,6,0,1,27,9,route(string)
37,6,0,2,2,0,"use(string, function)"
37,6,0,2,2,1,"use(string, unknown)"
37,6,0,3,25,0,"get(string, function)"
37,6,0,3,25,1,T[].forEach(function): void
37,6,0,3,25,2,use(unknown)
37,6,0,3,25,3,()
37,6,0,3,25,4,"join(unknown, string)"
37,6,0,3,25,5,function.()
37,6,0,3,25,6,express()
37,6,0,3,25,7,"use(string, unknown)"
37,6,0,3,25,8,"get(number, regex)"
37,6,0,3,25,9,"parseInt(string, number): number"
37,6,0,4,2,0,use(function)
37,6,0,5,8,0,"use(string, unknown)"
37,6,0,5,8,1,"post(string, function)"
37,6,0,5,8,2,"get(string, function)"
37,6,0,5,8,3,use(function)
37,6,0,5,8,4,Router()
37,6,0,5,8,5,"(unknown, object)"
37,6,0,6,13,0,"get(string, function)"
37,6,0,6,13,1,"use(string, unknown)"
37,6,0,6,13,2,Router()
37,6,0,6,13,3,express()
37,6,0,6,13,4,"listen(number, function)"
37,6,0,7,5,0,"get(string[], function)"
37,6,0,7,5,1,"get(string, unknown)"
37,6,0,7,5,2,"get(string[], unknown)"
37,6,0,7,5,3,"use(function, function)"
37,6,0,7,5,4,T[].forEach(function): void
37,6,0,8,8,0,listen(number)
37,6,0,8,8,1,"get(string, typeof fooRoute)"
37,6,0,8,8,2,createServer()
37,6,0,8,8,3,()
37,6,0,8,8,4,"get(string, function)"
37,6,0,8,8,5,"listen(number, function)"
37,6,0,8,8,6,get(string[])
37,6,0,9,5,0,"get(string, function)"
37,6,0,9,5,1,filter(function)
37,6,0,9,5,2,"typeof app.use(string, unknown)"
37,6,0,9,5,3,typeof app.use(unknown)
37,6,1,0,16,0,"use(string, function)"
37,6,1,0,16,1,Router()
37,6,1,0,16,2,"get(string, function)"
37,6,1,0,16,3,()
37,6,1,0,16,4,"use(string, unknown)"
37,6,1,0,16,5,createServer(unknown)
37,6,1,0,16,6,"listen(number, function)"
37,6,1,0,16,7,"use(string, typeof sendGreeting)"
37,6,1,1,4,0,"post(string, function)"
37,6,1,1,4,1,"join(unknown, string)"
37,6,1,1,4,2,static(unknown)
37,6,1,1,4,3,use(unknown)
37,6,1,2,2,0,route(string)
37,6,1,2,2,1,post(unknown)
37,6,1,3,2,0,"get(string, function)"
37,6,1,4,5,0,"listen(number, function)"
37,6,1,4,5,1,"get(string, function)"
37,6,1,4,5,2,use(function)
37,6,1,4,5,3,express()
37,6,1,5,3,0,"get(string, function)"
37,6,1,6,2,0,"use(string, function)"
37,6,1,6,2,1,"use(string, unknown)"
37,6,1,8,5,0,listen(number)
37,6,1,8,5,1,"use(string, unknown)"
37,6,1,8,5,2,"use(string, function)"
37,6,1,8,5,3,express()
37,6,2,0,10,0,DateConstructor.now(): number
37,6,2,0,10,1,Schema(object)
37,6,2,0,10,2,"model(string, unknown)"
37,6,2,0,10,3,"post(string, function)"
37,6,2,0,10,4,Router()
37,6,2,1,3,0,"get(string, typeof validate, function)"
37,6,2,1,3,1,"get(string, unknown, function)"
37,6,2,1,3,2,"get(string, typeof validateUser, function)"
37,6,2,2,1,0,create(object)
37,6,2,3,6,0,"use(string, function)"
37,6,2,3,6,1,urlencoded(object)
37,6,2,3,6,2,json()
37,6,2,3,6,3,use(unknown)
37,6,2,3,6,4,express()
37,6,2,4,1,0,addAliases(object)
37,6,2,6,1,0,"get(string, function)"
37,6,2,7,25,0,"get(string, function)"
37,6,2,7,25,1,T[].forEach(function): void
37,6,2,7,25,2,use(unknown)
37,6,2,7,25,3,()
37,6,2,7,25,4,"join(unknown, string)"
37,6,2,7,25,5,function.()
37,6,2,7,25,6,express()
37,6,2,7,25,7,"use(string, unknown)"
37,6,2,7,25,8,"get(number, regex)"
37,6,2,7,25,9,"parseInt(string, number): number"
37,6,2,8,2,0,"get(string, function)"
37,6,2,9,2,0,route(string)
37,6,2,9,2,1,post(unknown)
37,6,3,0,2,0,"get(string, function)"
37,6,3,1,27,0,express()
37,6,3,1,27,1,Router()
37,6,3,1,27,2,"post(string, unknown)"
37,6,3,1,27,3,"get(string, unknown)"
37,6,3,1,27,4,js()
37,6,3,1,27,5,(unknown)
37,6,3,1,27,6,"use(string, unknown)"
37,6,3,1,27,7,"get(string, function)"
37,6,3,1,27,8,"post(unknown, unknown)"
37,6,3,1,27,9,route(string)
37,6,3,2,2,0,"use(string, function)"
37,6,3,2,2,1,"use(string, unknown)"
37,6,3,3,25,0,"get(string, function)"
37,6,3,3,25,1,T[].forEach(function): void
